id,rating,genre,theater_date,box_office,runtime,studio
579,PG-13,Mystery and Suspense,"Apr 6, 2018",,101.0,
580,NR,Classics|Western|Romance,"Sep 29, 1944",,79.0,
581,PG-13,Comedy|Drama|Science Fiction and Fantasy,"Oct 23, 1998",,125.0,New Line Cinema
583,R,Drama|Romance,"Nov 9, 1970",,174.0,
584,NR,Drama|Mystery and Suspense,,,80.0,
585,R,Action and Adventure|Mystery and Suspense,"Jul 20, 2018",,129.0,Columbia Pictures
586,NR,Documentary|Special Interest,,,90.0,
588,R,Action and Adventure|Drama,"Jul 30, 1976",,100.0,
589,NR,Animation|Anime and Manga|Art House and International|Horror|Science Fiction and Fantasy,,,80.0,
592,NR,Art House and International|Comedy|Romance,,,109.0,
594,PG,Action and Adventure|Comedy|Science Fiction and Fantasy,"Jun 8, 1984",,105.0,Columbia Pictures
595,R,Comedy|Drama,"Dec 22, 1995",,123.0,
597,PG,Comedy|Drama|Romance,"Dec 23, 1988",,121.0,
598,NR,Classics|Drama|Mystery and Suspense,"Feb 22, 1947",,111.0,
599,R,Drama|Mystery and Suspense|Romance,,,104.0,
601,PG,Action and Adventure|Science Fiction and Fantasy,"Jul 24, 1987",,91.0,
602,R,Drama,,,112.0,
603,R,Drama,"Jul 23, 1993",,104.0,
604,R,Documentary|Musical and Performing Arts|Special Interest,"Dec 31, 2003",,86.0,
605,PG-13,Comedy|Special Interest,"Mar 31, 1995",,95.0,
607,PG,Drama|Mystery and Suspense|Science Fiction and Fantasy,"Jul 1, 1986",,95.0,
608,R,Comedy|Drama,"May 23, 2014",,87.0,
609,NR,Classics|Drama|Mystery and Suspense,"Feb 2, 1967",,144.0,
612,R,Action and Adventure|Comedy|Drama|Mystery and Suspense,"Nov 22, 1995",,110.0,
613,NR,Classics|Musical and Performing Arts,,,94.0,
614,PG,Classics|Drama|Western,"Jan 13, 1972",,128.0,
615,PG,Art House and International|Drama,"Jan 1, 1986",,109.0,
617,NR,Action and Adventure|Drama|Western,"Jan 1, 1940",,100.0,
618,PG,Drama,,,110.0,
619,PG,Comedy|Kids and Family|Science Fiction and Fantasy,,,96.0,
620,R,Action and Adventure,,,94.0,
622,R,Drama,"Mar 24, 1972",,175.0,Paramount Pictures
624,NR,Classics|Comedy|Musical and Performing Arts,"Nov 26, 1953",,110.0,
627,R,Animation|Documentary|Drama,"Feb 27, 2008",,100.0,
631,R,Comedy|Romance,"Jun 1, 1990",,94.0,
632,NR,Art House and International|Drama|Romance,,,86.0,
633,NR,Drama,"Mar 12, 2010",,86.0,Independent Films
635,R,Horror,"Jan 20, 2000",,84.0,
636,NR,Special Interest,,,,
638,R,Comedy|Drama|Mystery and Suspense,"Sep 27, 1996",,107.0,
639,R,Drama|Mystery and Suspense|Science Fiction and Fantasy,"Oct 1, 1999",,93.0,
640,NR,Classics|Drama|Mystery and Suspense,"Jan 1, 1949",,79.0,
641,NR,Drama,,,104.0,
642,NR,Classics|Drama|Romance,,,102.0,
644,R,Drama|Mystery and Suspense,,,101.0,
645,NR,Documentary|Musical and Performing Arts,,,152.0,
647,NR,Drama|Musical and Performing Arts,"Apr 1, 1952",,86.0,
648,R,Action and Adventure|Classics|Western,"Apr 4, 1959",,142.0,
651,R,Drama|Mystery and Suspense,"Dec 29, 1971",,118.0,
654,PG-13,Comedy|Drama,"Feb 28, 1986",,96.0,
655,R,Comedy|Drama,"Oct 3, 1993",,184.0,
656,G,Kids and Family,"Apr 3, 1998",,75.0,
658,R,Comedy,"Mar 21, 1995",,93.0,
659,R,Comedy,"Dec 21, 1990",,126.0,
663,PG,Comedy|Science Fiction and Fantasy,"May 22, 1992",,88.0,
664,NR,Art House and International|Drama,"Oct 2, 1993",,150.0,
665,PG-13,Art House and International|Drama,"Jan 1, 2001",,104.0,
666,NR,Drama|Mystery and Suspense,,,313.0,
669,PG,Action and Adventure|Science Fiction and Fantasy,,,127.0,
671,PG,Comedy|Kids and Family,"Oct 4, 1996",,104.0,
675,PG,Drama,"Dec 14, 1984",,164.0,
676,NR,Action and Adventure|Drama,,,,
678,NR,Drama|Romance,,,107.0,
679,NR,Documentary|Drama|Special Interest,"Jul 1, 2011",,93.0,Independent Pictures
680,NR,Drama,,,91.0,
681,NR,Animation|Special Interest,,,11.0,
683,R,Action and Adventure|Drama|Mystery and Suspense,"Dec 19, 1990",,122.0,
684,PG,Action and Adventure|Science Fiction and Fantasy,"Aug 7, 1987",,109.0,
687,R,Horror|Mystery and Suspense,"Mar 28, 1980",,114.0,
688,R,Horror|Mystery and Suspense,"Jun 9, 1978",,110.0,
690,NR,Classics|Comedy|Romance,,,109.0,
691,NR,Art House and International|Drama,"Sep 20, 1962",,85.0,
692,PG,Action and Adventure|Kids and Family|Science Fiction and Fantasy|Western,"Mar 24, 1995",,98.0,
693,PG,Comedy,"Nov 25, 1987",,102.0,
694,R,Drama|Mystery and Suspense,"Jan 1, 1993",,95.0,
695,NR,Action and Adventure|Classics|Comedy|Drama,"Jun 7, 1940",,91.0,
696,R,Action and Adventure|Drama,"Dec 5, 1986",,130.0,
697,NR,Art House and International|Drama,"Feb 16, 1988",,116.0,
699,NR,Drama,,,,
700,R,Action and Adventure|Drama|Western,"Aug 20, 1993",,120.0,
701,PG,Action and Adventure|Drama,,,90.0,
704,R,Comedy,"Jul 4, 2001",,82.0,
707,NR,Action and Adventure,,,6.0,
708,NR,Drama|Mystery and Suspense,,,94.0,
709,R,Comedy|Drama|Musical and Performing Arts,"Mar 4, 1994",,105.0,
712,PG,Art House and International|Classics|Comedy|Drama|Musical and Performing Arts|Science Fiction and Fantasy|Romance,"Dec 21, 1959",,120.0,
713,R,Comedy,"Aug 4, 2017",,89.0,
716,NR,Art House and International|Comedy,"Jan 1, 1983",,116.0,
717,G,Drama|Special Interest,,,73.0,
718,R,Art House and International|Horror,"Jan 1, 1987",,90.0,
719,NR,Action and Adventure|Classics,"Mar 8, 1926",,122.0,
720,NR,Classics|Comedy,"Mar 12, 1967",,101.0,
721,R,Drama|Mystery and Suspense,"Oct 11, 1996",,117.0,
722,NR,Action and Adventure|Art House and International|Comedy|Mystery and Suspense|Science Fiction and Fantasy,"Dec 10, 1965",,92.0,
723,R,Drama|Musical and Performing Arts,"Nov 6, 1998",,119.0,
724,NR,Art House and International|Drama|Sports and Fitness,,,,
725,NR,Drama|Romance,"Aug 13, 2010",,105.0,Lorber Films
726,NR,Action and Adventure,"Apr 20, 2009",,85.0,
727,NR,Art House and International|Comedy|Drama,"Jan 1, 2003",,114.0,
729,PG,Kids and Family|Science Fiction and Fantasy,"Jun 1, 1985",,108.0,
730,NR,Art House and International|Drama,,,97.0,
731,R,Documentary|Musical and Performing Arts,"Oct 8, 1997",,106.0,
732,NR,Western,"Aug 12, 1938",,92.0,
733,NR,Comedy|Documentary|Musical and Performing Arts|Special Interest,,,82.0,
734,NR,Art House and International,,,104.0,
735,PG,Action and Adventure|Drama,,,116.0,
736,R,Drama|Mystery and Suspense,"Jan 12, 1990",,114.0,
737,NR,Drama,,,84.0,
739,NR,Drama,,,114.0,
740,PG-13,Action and Adventure|Mystery and Suspense|Science Fiction and Fantasy,"Jul 18, 2001",,92.0,Universal Pictures
741,R,Action and Adventure|Mystery and Suspense,"Mar 8, 1991",,99.0,
742,R,Art House and International|Comedy|Drama|Romance,"Sep 12, 1997",,92.0,
743,NR,Drama,,,,
744,PG-13,Comedy|Romance,"Feb 6, 2015",,100.0,Freestyle Releasing
745,PG,Comedy|Cult Movies|Mystery and Suspense|Science Fiction and Fantasy,"Sep 16, 1983",,94.0,
746,NR,Action and Adventure|Classics|Drama|Romance,"Dec 26, 1941",,65.0,
747,NR,Classics|Comedy|Drama|Romance,"Jun 15, 1960",,125.0,
748,NR,Art House and International|Comedy|Drama,"Jan 1, 1999",,117.0,
749,NR,Action and Adventure|Art House and International|Mystery and Suspense|Special Interest,,,,
750,NR,Documentary|Drama|Special Interest,"Jun 18, 2006",,60.0,
752,R,Comedy,"Jun 1, 1978",,109.0,Universal Pictures
753,PG,Horror|Science Fiction and Fantasy,"Jan 1, 1967",,86.0,
754,NR,Documentary,"Oct 13, 2006",,101.0,Lionsgate Films
757,R,Action and Adventure|Drama|Mystery and Suspense,"Sep 3, 1993",,125.0,
758,NR,Horror|Musical and Performing Arts|Science Fiction and Fantasy,,,71.0,20th Century Fox Film Corporat
760,R,Comedy,"May 20, 2016",,92.0,Universal Pictures
761,PG,Classics|Western,"May 7, 1958",,102.0,
762,R,Art House and International|Drama,"Jun 2, 2001",,118.0,
763,NR,Classics|Drama|Mystery and Suspense,"Jan 1, 1937",,110.0,
765,NR,Art House and International|Classics|Comedy|Drama,"Oct 27, 1963",,88.0,
766,G,Action and Adventure|Animation|Comedy|Kids and Family|Science Fiction and Fantasy,"Dec 31, 1985",,76.0,
768,NR,Documentary|Special Interest,,,83.0,
769,R,Drama,"May 18, 2018",,108.0,
770,NR,Classics|Comedy|Drama|Musical and Performing Arts,"Apr 2, 1966",,98.0,
772,NR,Art House and International|Comedy|Drama|Romance,"Feb 11, 1980",,145.0,
774,NR,Action and Adventure,,,80.0,
776,PG,Comedy|Drama,"Sep 26, 1980",,88.0,
778,R,Comedy|Drama|Sports and Fitness,"Aug 3, 1979",,119.0,
781,PG-13,Art House and International|Classics|Drama|Romance,"Nov 2, 2007",,121.0,The Bigger Picture
784,PG-13,Classics|Comedy|Drama,"Aug 10, 1960",,128.0,
785,NR,Classics|Comedy|Musical and Performing Arts|Romance,"Oct 26, 1956",,117.0,
786,NR,Action and Adventure|Drama|Special Interest,,,23.0,
787,NR,Horror,"Oct 1, 2012",,90.0,
789,NR,Drama,,,87.0,
792,NR,Action and Adventure|Animation|Kids and Family|Science Fiction and Fantasy,,,96.0,
793,PG-13,Drama|Romance,,,85.0,
794,R,Drama|Mystery and Suspense,"Nov 6, 1992",,125.0,
797,PG,Drama,"Jan 1, 1990",,102.0,
798,NR,Drama,,,157.0,
800,PG-13,Action and Adventure|Drama,,,90.0,
801,R,Comedy|Drama|Romance,"Nov 9, 1990",,110.0,
802,R,Comedy|Science Fiction and Fantasy,"Feb 2, 1990",,95.0,
805,PG,Action and Adventure|Drama,,,98.0,
807,R,Action and Adventure|Drama|Mystery and Suspense,"Jul 25, 1997",,124.0,
808,R,Comedy,"Sep 22, 1995",,95.0,
809,PG,Classics|Drama|Mystery and Suspense|Romance,"Jan 1, 1958",,128.0,
810,NR,Comedy|Drama|Romance,"Jul 27, 2001",,123.0,
811,NR,Art House and International|Drama,"Jan 1, 1994",,141.0,
812,NR,Drama|Mystery and Suspense,,,179.0,
817,G,Classics|Comedy|Romance,"May 15, 1957",,104.0,
818,PG,Action and Adventure|Comedy|Kids and Family|Science Fiction and Fantasy,"Mar 19, 1993",,96.0,
819,R,Art House and International|Drama|Mystery and Suspense,"Dec 18, 1979",,95.0,
820,R,Action and Adventure|Science Fiction and Fantasy,"Oct 26, 1984",,108.0,Orion Pictures Corporation
821,NR,Art House and International|Comedy|Drama,,,113.0,
823,R,Art House and International|Drama|Romance,"Jun 22, 2003",,358.0,Miramax Films
824,PG,Comedy|Musical and Performing Arts|Science Fiction and Fantasy,"Jan 1, 1990",,82.0,
825,PG-13,Drama,"Aug 23, 1996",,106.0,
826,NR,Classics|Drama|Mystery and Suspense,"Sep 28, 1955",,67.0,
827,R,Comedy|Drama|Romance,"Aug 19, 1988",,102.0,
828,NR,Action and Adventure|Classics|Drama,"Feb 19, 1960",,91.0,
829,NR,Art House and International|Horror|Mystery and Suspense,"Jan 1, 1973",,95.0,Blue Underground
830,R,Art House and International|Comedy|Drama|Romance|Gay and Lesbian,"Aug 4, 1993",,111.0,
831,NR,Comedy,,,98.0,Factory 25
832,NR,Art House and International,,,69.0,
834,R,Art House and International|Comedy|Drama,"Apr 26, 1996",,85.0,
835,PG,Science Fiction and Fantasy,"Jun 26, 1978",,88.0,
836,R,Action and Adventure|Mystery and Suspense,"May 15, 2015",,84.0,A24 and DIRECTV
837,PG,Art House and International|Drama,,,95.0,
838,NR,Action and Adventure|Documentary,,,79.0,
839,PG,Drama|Romance,"Dec 16, 1970",,100.0,Paramount Pictures
840,NR,Classics|Drama|Mystery and Suspense,"Nov 19, 1932",,90.0,
843,NR,,,,60.0,
847,NR,Classics|Drama|Mystery and Suspense,"Feb 17, 1938",,80.0,
849,PG-13,Action and Adventure|Drama|Mystery and Suspense,"Jul 20, 1994",,120.0,
852,PG-13,Documentary|Musical and Performing Arts,"Jun 1, 1987",,85.0,
853,R,Drama,"Jan 22, 2008",,88.0,
855,PG,Action and Adventure|Science Fiction and Fantasy,"Jun 19, 1981",,127.0,
856,R,Art House and International|Documentary|Special Interest,"Jan 1, 1996",,103.0,
857,NR,Drama|Romance,,,100.0,
859,PG,Comedy|Kids and Family,"Nov 11, 1988",,91.0,
860,R,Drama|Mystery and Suspense,"Oct 10, 1995",,103.0,
861,R,Drama|Mystery and Suspense|Romance,"Nov 5, 1993",,126.0,
866,NR,Drama,,,61.0,
867,NR,Comedy|Romance,"Dec 19, 1963",,119.0,
868,NR,Art House and International|Documentary|Special Interest,,,90.0,
870,PG,Drama|Musical and Performing Arts|Romance,"Nov 18, 1983",,134.0,
871,R,Action and Adventure|Mystery and Suspense,"Jul 2, 1990",,124.0,
872,PG,Comedy|Kids and Family,"Apr 1, 1994",,89.0,
874,R,Action and Adventure|Comedy|Mystery and Suspense,"May 21, 1999",,115.0,
875,R,Drama,"Aug 28, 2015",,96.0,
876,PG,Drama,"Apr 6, 2018",,90.0,LD Entertainment
879,R,Comedy|Drama,"Apr 1, 2007",,97.0,
880,NR,Western,,,60.0,
881,R,Action and Adventure|Drama|Romance,,,87.0,
888,NR,Classics|Drama,"Jan 1, 1940",,98.0,
889,PG,Comedy,"Jan 1, 1987",,100.0,
891,PG,Comedy|Drama,"Jun 1, 1983",,96.0,
893,R,Action and Adventure|Drama|Mystery and Suspense,"Mar 6, 2015",,95.0,
896,PG,Classics|Horror|Musical and Performing Arts|Science Fiction and Fantasy,"Jun 1, 1957",,84.0,
897,NR,Action and Adventure|Drama,,,70.0,
898,NR,Classics|Drama|Musical and Performing Arts|Romance,"Nov 22, 1940",,94.0,
899,PG,Drama,"May 11, 1984",,132.0,
902,R,Drama|Mystery and Suspense,"Jun 18, 1999",,116.0,Paramount Pictures
908,PG-13,Art House and International|Comedy|Drama,"Jun 8, 2001",,120.0,Sony Pictures Classics
909,R,Comedy|Drama,"Jan 1, 1992",,86.0,
911,R,Comedy|Cult Movies|Drama,"Jun 1, 1988",,102.0,
912,PG,Classics|Drama|Mystery and Suspense,"May 11, 1944",,114.0,
913,NR,Comedy|Drama,,,94.0,Tribeca Film
914,R,Comedy|Drama,,,95.0,
915,NR,Horror|Science Fiction and Fantasy,,,77.0,
918,NR,Classics|Comedy|Musical and Performing Arts|Romance,"Jan 1, 1955",,111.0,
919,NR,Drama,"Sep 9, 1986",,93.0,
921,PG-13,Action and Adventure|Comedy|Drama|Mystery and Suspense,"Sep 9, 1992",,126.0,
922,R,Comedy|Drama,"Mar 18, 1988",,118.0,
923,NR,Action and Adventure|Western,,,133.0,
924,R,Action and Adventure|Drama|Mystery and Suspense|Romance,"Jan 31, 1992",,133.0,
925,NR,Comedy|Drama,"Sep 25, 2009",,80.0,IFC
926,PG-13,Horror|Mystery and Suspense,"Apr 1, 2000",,106.0,Universal Studios Home Video
928,NR,Classics|Drama|Kids and Family|Romance,"Feb 21, 1952",,92.0,
930,R,Comedy|Drama,"Jul 19, 1996",,93.0,Miramax Films
931,NR,Art House and International|Comedy|Kids and Family|Musical and Performing Arts|Romance,"Oct 19, 1995",,192.0,
932,PG,Documentary|Special Interest,"Feb 11, 2011",,84.0,Mitropoulos Films
933,R,Comedy,"Apr 23, 1982",,89.0,
934,NR,Classics|Mystery and Suspense,"Oct 28, 1936",,70.0,
935,R,Comedy,"Dec 4, 2009",,92.0,Full Circle Releasing
936,PG-13,Drama|Romance,"Jun 1, 1993",,89.0,
937,R,Classics|Comedy|Drama,"May 27, 1970",,100.0,
939,NR,Action and Adventure|Art House and International|Drama,"Apr 24, 2003",,134.0,Cinema Service
941,R,Action and Adventure|Comedy,"Jan 1, 2002",,98.0,
943,NR,Art House and International|Classics|Drama,"Aug 26, 1947",,90.0,
944,NR,Classics|Comedy|Drama,,,85.0,
946,PG-13,Comedy,"May 3, 1996",,97.0,
947,R,Drama|Mystery and Suspense,"Dec 12, 1997",,155.0,
949,R,Art House and International|Drama,"Oct 8, 1969",,90.0,
950,NR,Drama,"Apr 11, 1997",,96.0,
953,PG,Classics|Drama|Mystery and Suspense,"May 1, 1941",,119.0,
957,NR,Classics|Drama,"Jun 27, 1957",,96.0,
959,NR,Art House and International|Drama|Romance,"Apr 9, 2003",,115.0,
962,NR,Documentary|Musical and Performing Arts,"Jan 1, 1994",,120.0,
963,R,Drama,"Oct 3, 2003",,104.0,Lions Gate Releasing
966,R,Horror,,,76.0,
967,R,Action and Adventure|Art House and International|Comedy|Drama|Mystery and Suspense,"Feb 22, 1985",,115.0,
968,NR,Art House and International|Horror|Mystery and Suspense,,,,
971,PG,Action and Adventure|Drama|Kids and Family,"Jun 22, 1966",,96.0,
972,R,Comedy,,,89.0,
974,PG,Action and Adventure|Drama,"Jan 1, 1983",,105.0,
975,PG-13,Comedy|Romance,"Aug 28, 1992",,95.0,
977,R,Drama|Romance,"May 11, 1973",,96.0,
978,PG,Drama|Science Fiction and Fantasy,"Mar 11, 1971",,88.0,Warner Bros. Pictures
980,PG,Action and Adventure|Mystery and Suspense|Romance,"Dec 18, 1969",,144.0,
983,R,Art House and International|Drama,"Apr 11, 1980",,150.0,
984,PG-13,Drama|Mystery and Suspense,"Jun 1, 1984",,103.0,
985,R,Action and Adventure|Drama,"Jan 12, 1983",,95.0,Blue Underground
986,R,Drama,"Aug 12, 1988",,164.0,Universal Pictures
988,NR,Horror,,,83.0,
992,NR,Horror|Mystery and Suspense,"Nov 21, 2006",,106.0,
994,PG-13,Drama|Romance,"Nov 18, 1988",,102.0,
996,NR,Comedy|Drama|Mystery and Suspense,"Nov 5, 2011",,85.0,
997,NR,Action and Adventure,,,96.0,
998,NR,Comedy|Mystery and Suspense,,,99.0,
999,NR,Comedy,,,90.0,
1000,R,Drama,"Oct 9, 1999",,105.0,
1001,PG-13,Drama,"Nov 22, 2013",,98.0,The Weinstein Company
1002,NR,Action and Adventure|Art House and International|Drama,"Dec 22, 1989",,150.0,
1004,PG-13,Drama,"Dec 16, 1985",,154.0,
1007,PG,Comedy|Kids and Family,"May 22, 1987",,92.0,
1008,R,Action and Adventure|Classics,"Jun 13, 1973",,91.0,
1015,R,Horror|Kids and Family|Mystery and Suspense|Science Fiction and Fantasy,"Feb 12, 2007",,93.0,Grindstone Entertainment
1016,R,Comedy,"Jan 11, 2008",,104.0,Anchor Bay Entertainment
1020,NR,Art House and International|Drama|Romance,"Apr 14, 1989",,130.0,
1021,NR,Documentary,,,33.0,
1022,PG,Action and Adventure|Animation|Kids and Family|Science Fiction and Fantasy,"Feb 9, 1977",,80.0,Eureka Entertainment Ltd
1023,PG-13,Action and Adventure|Horror|Mystery and Suspense,"Jan 1, 1987",,89.0,
1024,G,Classics|Comedy|Musical and Performing Arts|Romance,"Jan 1, 1940",,83.0,
1025,NR,Classics|Musical and Performing Arts|Romance,"Jul 8, 1948",,103.0,
1026,R,Action and Adventure|Classics|Drama|Mystery and Suspense,"Mar 26, 1975",,111.0,
1028,G,Kids and Family|Science Fiction and Fantasy,"Jan 1, 1992",,120.0,
1029,NR,Drama|Faith and Spirituality,,,140.0,
1030,NR,Art House and International|Drama|Horror,"Aug 29, 1963",,90.0,
1031,NR,Classics|Comedy|Drama,"Dec 27, 1958",,143.0,
1033,R,Action and Adventure|Drama|Mystery and Suspense,"Oct 28, 1983",,99.0,
1034,PG,Drama,,,125.0,
1035,R,Action and Adventure|Mystery and Suspense,"Dec 2, 1993",,104.0,
1036,PG-13,Drama,"Dec 7, 2012",,99.0,Tribeca Film
1037,NR,Action and Adventure|Drama,,,95.0,
1042,NR,Art House and International|Drama,"May 25, 1966",,95.0,
1043,PG-13,Action and Adventure|Drama|Mystery and Suspense|Science Fiction and Fantasy|Faith and Spirituality,"Jan 26, 2001",,100.0,Cloud Ten Pictures
1045,NR,Action and Adventure|Art House and International|Drama|Mystery and Suspense|Romance,,,133.0,
1047,G,Drama|Musical and Performing Arts,,,95.0,Les Films du Losange
1048,PG,Classics|Comedy|Mystery and Suspense,"Oct 3, 1955",,100.0,
1049,NR,Art House and International|Drama|Romance,,,102.0,
1050,PG,Comedy|Kids and Family|Science Fiction and Fantasy,"Sep 21, 2018",,104.0,Universal Pictures
1051,NR,Drama,,,100.0,
1054,R,Comedy|Drama,"Jan 1, 1987",,83.0,
1056,R,Comedy|Drama,"Mar 31, 1995",,126.0,
1060,PG,Comedy,"Aug 14, 1987",,86.0,
1061,NR,Comedy|Drama|Romance,,,106.0,
1062,NR,Classics|Drama|Mystery and Suspense,"Apr 30, 1937",,117.0,
1064,NR,Art House and International|Drama,,,98.0,
1065,PG,Action and Adventure|Kids and Family,"Jul 21, 1995",,98.0,
1066,NR,Art House and International|Drama,,,80.0,
1067,R,Drama|Romance,"Jan 19, 2018",,130.0,
1069,NR,Drama,"Feb 22, 2002",,90.0,Streetlight Films
1070,R,Drama|Mystery and Suspense,"Jan 15, 2009",,106.0,
1072,NR,Drama|Television,,,90.0,
1074,NR,Drama,,,,
1075,NR,Art House and International|Classics|Drama,"Dec 12, 1962",,110.0,
1076,NR,Documentary|Special Interest,"Jun 4, 2010",,93.0,Truly Indie/BEV Pictures
1078,R,Action and Adventure|Mystery and Suspense,"Jan 1, 1988",,99.0,
1079,R,Comedy|Drama|Mystery and Suspense,"Oct 15, 2003",,86.0,
1082,PG,Classics|Drama,"Dec 21, 1966",,167.0,
1085,NR,Art House and International|Drama,"Mar 12, 1999",,118.0,
1086,PG,Science Fiction and Fantasy,"Dec 25, 1980",,105.0,
1089,R,Comedy|Drama|Science Fiction and Fantasy,"May 20, 1994",,100.0,
1090,R,Classics|Comedy,"Apr 1, 1975",,95.0,
1091,PG-13,Drama,"Dec 25, 2000",,145.0,New Line Cinema
1093,R,Classics|Comedy,"Dec 18, 1956",,114.0,
1094,PG,Comedy|Science Fiction and Fantasy,"Aug 9, 1991",,96.0,
1095,R,Comedy,"Oct 20, 1995",,95.0,
1096,R,Action and Adventure|Drama,"Jan 1, 1989",,90.0,
1097,NR,Classics|Drama|Western,"Feb 9, 1957",,99.0,
1099,NR,Classics|Drama|Mystery and Suspense,,,92.0,
1100,NR,Documentary|Drama,,,107.0,
1101,PG,Comedy|Drama,"Aug 1, 1973",,113.0,
1102,PG,Classics|Drama,"Mar 18, 1959",,156.0,
1103,PG,Animation|Comedy|Kids and Family,"Feb 16, 2018",,89.0,Lionsgate
1104,PG,Action and Adventure|Drama|Mystery and Suspense,"Sep 19, 1973",,111.0,
1106,NR,Classics|Drama|Romance,"Jan 1, 1921",,80.0,
1110,NR,Documentary|Special Interest,"Jan 14, 1964",,97.0,
1115,NR,Action and Adventure|Comedy|Drama,,,188.0,
1116,R,Comedy,"Apr 22, 1994",,105.0,
1119,NR,Drama|Mystery and Suspense,"Sep 5, 1956",,80.0,
1120,NR,Comedy,,,90.0,
1121,PG,Action and Adventure|Classics|Comedy|Drama,"Jan 26, 1972",,105.0,
1123,PG,Comedy|Musical and Performing Arts|Television,"Oct 13, 1981",,94.0,20th Century Fox
1125,NR,Art House and International|Documentary,,,110.0,
1126,NR,Classics|Drama|Romance,"Oct 22, 1942",,117.0,
1128,R,Comedy|Romance,"Feb 17, 1984",,90.0,
1131,NR,Comedy|Drama,,,88.0,
1132,R,Action and Adventure|Drama,"Jun 1, 1986",,96.0,
1133,R,Drama|Mystery and Suspense,"Jun 1, 1991",,94.0,
1134,R,Documentary|Drama|Special Interest,,,57.0,
1137,NR,Classics|Comedy|Drama,"Jun 1, 1957",,99.0,
1138,PG-13,Comedy,"May 10, 2013",,96.0,Gravitas Ventures
1141,R,Action and Adventure|Western,,,102.0,
1144,PG-13,Drama,"Oct 19, 2001",,106.0,Paramount Classics
1145,PG-13,Comedy,"Jul 26, 1991",,93.0,
1146,NR,Art House and International|Comedy|Drama|Romance,,,104.0,
1147,NR,Comedy|Science Fiction and Fantasy,,,120.0,
1148,PG,Comedy|Drama,,,82.0,
1152,NR,Drama,,,68.0,
1153,NR,Classics|Horror,,,80.0,
1154,G,Action and Adventure|Animation|Comedy|Drama|Kids and Family|Musical and Performing Arts,"Oct 27, 1998",,75.0,
1156,G,Action and Adventure|Animation|Classics|Comedy|Kids and Family|Musical and Performing Arts,"Sep 27, 1947",,96.0,
1158,NR,Action and Adventure|Drama|Mystery and Suspense,,,133.0,
1159,NR,Classics|Comedy|Drama|Musical and Performing Arts,"Jan 1, 1967",,121.0,
1160,NR,Action and Adventure|Art House and International,"Jan 1, 1982",,110.0,
1163,R,Art House and International|Drama|Romance,"Dec 29, 2017",,105.0,Sony Pictures Classics
1164,R,Drama,,,112.0,Focus Features
1166,NR,Art House and International|Drama,,,116.0,
1167,R,Comedy,"Mar 22, 1996",,93.0,Miramax Films
1168,NR,Action and Adventure|Drama,"Jan 1, 1952",,84.0,
1170,R,Art House and International|Comedy|Drama,"Jan 1, 1987",,92.0,
1172,NR,Action and Adventure|Art House and International|Drama,"Jan 12, 2018",,116.0,
1173,R,Art House and International|Drama,"Jan 1, 1973",,205.0,
1175,R,Art House and International|Drama,"Dec 16, 1994",,125.0,
1176,NR,Animation|Kids and Family,,,80.0,
1179,R,Comedy|Drama,,,119.0,
1185,NR,Drama,,,116.0,
1186,R,Drama|Romance,"Jan 1, 1990",,144.0,
1187,NR,Art House and International,,,100.0,
1189,PG,Art House and International|Classics|Drama,"Sep 6, 1954",,115.0,
1191,NR,Classics|Comedy|Musical and Performing Arts,"Jul 1, 1947",,89.0,
1192,NR,Horror,,,,
1194,NR,Art House and International|Comedy|Mystery and Suspense,,,96.0,
1195,NR,Drama,,,,
1196,NR,Classics|Musical and Performing Arts,"Jan 1, 1940",,120.0,
1197,R,Art House and International|Drama|Special Interest,"May 8, 2015",,135.0,Sony Pictures Classics
1199,PG-13,Comedy,"Jul 19, 1991",,107.0,
1203,PG,Art House and International|Drama,"Nov 6, 1987",,157.0,
1206,PG-13,Mystery and Suspense|Science Fiction and Fantasy,"Nov 10, 2000",,108.0,Warner Bros.
1207,R,Drama|Mystery and Suspense,"Jan 11, 2003",,95.0,Regent Releasing
1208,PG,Animation|Comedy|Kids and Family,"Nov 5, 2004",,115.0,Buena Vista Pictures
1209,NR,Drama|Horror,,,60.0,
1211,PG,Art House and International|Comedy|Drama,"May 30, 1986",,103.0,
1214,R,Drama|Mystery and Suspense,"Nov 7, 2008",,93.0,Screen Media Films
1216,NR,Comedy|Drama,,,85.0,
1217,R,Action and Adventure|Drama,"Aug 17, 2007",,114.0,IFC Films
1218,R,Comedy|Romance,"Feb 12, 2016",,110.0,Warner Bros. Pictures
1219,PG,Action and Adventure|Kids and Family|Science Fiction and Fantasy,"Dec 11, 1991",,136.0,
1220,NR,Drama|Mystery and Suspense,"Oct 28, 2016",,88.0,Rocking Films
1221,R,Drama|Science Fiction and Fantasy|Western,"May 26, 1995",,121.0,
1222,R,Drama,"Sep 5, 2003",,132.0,DEJ Productions
1224,NR,Action and Adventure|Drama,"May 16, 1957",,120.0,
1225,NR,Drama|Romance,,,100.0,
1226,R,Drama,,,107.0,
1227,PG-13,Action and Adventure|Drama|Western,"Nov 27, 2001",,97.0,
1228,PG,Classics|Comedy|Musical and Performing Arts|Romance,,,108.0,
1229,NR,Documentary,,,10.0,
1232,NR,Drama|Television,"Sep 25, 2004",,120.0,
